sample_id,main_category,target_type,scenario_group,subscenario_desc,state_idlist,state_linkinfo,state_env,state_relativepath,state_tracker,expected_status,expected_ui_target_field,expected_ui_target_path,expected_execution_target_field,expected_execution_target_path,expected_tracker_status,target_file_relpath,target_file_exists_at_creation,sha256,lecmd_crosscheck,exiftool_crosscheck,system_output_status
CEEC_cmdc.cmd-016,CONSISTENT,.cmd,ENV,CONSISTENT | UI=idlist(PRESENT_EXISTS)->cmdc.cmd | EXEC=idlist(PRESENT_EXISTS)->cmdc.cmd | fields: idlist=PRESENT_EXISTS env=PRESENT_EMPTY | outlier: env | grup: UI=EXEC=idlist (field UI juga yang dieksekusi) -> consistent/idlist,PRESENT_EXISTS,ABSENT,PRESENT_EMPTY,ABSENT,NO_TRACKER,CONFLICTING,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc.cmd,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc.cmd,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc.cmd,TRUE,e43e6a839378d13ee4db4c0fb15b2f4c4e767100438e6efa20cc804e9f64d065,MATCH,SKIP,CONFLICTING
CEEC_jpg36.jpg-003,CONSISTENT,.jpg,ENV,CONSISTENT | UI=idlist(PRESENT_EXISTS)->jpg36.jpg | EXEC=idlist(PRESENT_EXISTS)->jpg36.jpg | fields: idlist=PRESENT_EXISTS env=PRESENT_EMPTY | outlier: env | grup: UI=EXEC=idlist (field UI juga yang dieksekusi) -> consistent/idlist,PRESENT_EXISTS,ABSENT,PRESENT_EMPTY,ABSENT,NO_TRACKER,CONFLICTING,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\jpg36.jpg,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\jpg36.jpg,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\jpg36.jpg,TRUE,8d092945769ce37c4f5b4ac9f524d12717e9e9cc8bcdc14adaa41bbb194078b4,MATCH,SKIP,CONFLICTING
CEEC_cmdc2.cmd-016,CONSISTENT,.cmd,ENV,CONSISTENT | UI=idlist(PRESENT_EXISTS)->cmdc2.cmd | EXEC=idlist(PRESENT_EXISTS)->cmdc2.cmd | fields: idlist=PRESENT_EXISTS env=PRESENT_EMPTY | outlier: env | grup: UI=EXEC=idlist (field UI juga yang dieksekusi) -> consistent/idlist,PRESENT_EXISTS,ABSENT,PRESENT_EMPTY,ABSENT,NO_TRACKER,CONFLICTING,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc2.cmd,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc2.cmd,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc2.cmd,TRUE,4f2e3130cad33132104c4e7eb0df9953a9c5ba9b586571dad46c539df6fc1de0,MATCH,SKIP,CONFLICTING
CEEC_jpgf.jpg-003,CONSISTENT,.jpg,ENV,CONSISTENT | UI=idlist(PRESENT_EXISTS)->jpgf.jpg | EXEC=idlist(PRESENT_EXISTS)->jpgf.jpg | fields: idlist=PRESENT_EXISTS env=PRESENT_EMPTY | outlier: env | grup: UI=EXEC=idlist (field UI juga yang dieksekusi) -> consistent/idlist,PRESENT_EXISTS,ABSENT,PRESENT_EMPTY,ABSENT,NO_TRACKER,CONFLICTING,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\jpgf.jpg,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\jpgf.jpg,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\jpgf.jpg,TRUE,939f09b0a9c8b468506e65b1abe8cc5ff78f8edfcefedbee9c7ccd611c7646ce,MATCH,SKIP,CONFLICTING
CEEC_exee.exe-016,CONSISTENT,.exe,ENV,CONSISTENT | UI=idlist(PRESENT_EXISTS)->exee.exe | EXEC=idlist(PRESENT_EXISTS)->exee.exe | fields: idlist=PRESENT_EXISTS env=PRESENT_EMPTY | outlier: env | grup: UI=EXEC=idlist (field UI juga yang dieksekusi) -> consistent/idlist,PRESENT_EXISTS,ABSENT,PRESENT_EMPTY,ABSENT,NO_TRACKER,CONFLICTING,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee.exe,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee.exe,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee.exe,TRUE,0d085b242b61425ab41eeb355ba498dd321455ca21f664d036ae92aaed20f1b5,MATCH,SKIP,CONFLICTING
CEEC_mp313.mp3-003,CONSISTENT,.mp3,ENV,CONSISTENT | UI=idlist(PRESENT_EXISTS)->mp313.mp3 | EXEC=idlist(PRESENT_EXISTS)->mp313.mp3 | fields: idlist=PRESENT_EXISTS env=PRESENT_EMPTY | outlier: env | grup: UI=EXEC=idlist (field UI juga yang dieksekusi) -> consistent/idlist,PRESENT_EXISTS,ABSENT,PRESENT_EMPTY,ABSENT,NO_TRACKER,CONFLICTING,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\mp313.mp3,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\mp313.mp3,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\mp313.mp3,TRUE,435c822158532a31d796f36d1c06ca097ea14e4aec3aa4053a60582887df1dc7,MATCH,SKIP,CONFLICTING
CEEC_exee2.exe-016,CONSISTENT,.exe,ENV,CONSISTENT | UI=idlist(PRESENT_EXISTS)->exee2.exe | EXEC=idlist(PRESENT_EXISTS)->exee2.exe | fields: idlist=PRESENT_EXISTS env=PRESENT_EMPTY | outlier: env | grup: UI=EXEC=idlist (field UI juga yang dieksekusi) -> consistent/idlist,PRESENT_EXISTS,ABSENT,PRESENT_EMPTY,ABSENT,NO_TRACKER,CONFLICTING,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee2.exe,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee2.exe,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee2.exe,TRUE,8e3cf4586be634bd93c5eee48902666550256a00049e814f4b4e3c3731c4939a,MATCH,SKIP,CONFLICTING
CEEC_mp323.mp3-003,CONSISTENT,.mp3,ENV,CONSISTENT | UI=idlist(PRESENT_EXISTS)->mp323.mp3 | EXEC=idlist(PRESENT_EXISTS)->mp323.mp3 | fields: idlist=PRESENT_EXISTS env=PRESENT_EMPTY | outlier: env | grup: UI=EXEC=idlist (field UI juga yang dieksekusi) -> consistent/idlist,PRESENT_EXISTS,ABSENT,PRESENT_EMPTY,ABSENT,NO_TRACKER,CONFLICTING,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\mp323.mp3,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\mp323.mp3,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\mp323.mp3,TRUE,aef56e1a917a6b59b510c9b5e266973100aea2c75035df1aea58bb97564e29df,MATCH,SKIP,CONFLICTING
CEEC_vbsv.vbs-016,CONSISTENT,.vbs,ENV,CONSISTENT | UI=idlist(PRESENT_EXISTS)->vbsv.vbs | EXEC=idlist(PRESENT_EXISTS)->vbsv.vbs | fields: idlist=PRESENT_EXISTS env=PRESENT_EMPTY | outlier: env | grup: UI=EXEC=idlist (field UI juga yang dieksekusi) -> consistent/idlist,PRESENT_EXISTS,ABSENT,PRESENT_EMPTY,ABSENT,NO_TRACKER,CONFLICTING,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv.vbs,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv.vbs,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv.vbs,TRUE,754f2b165bf061bcd2f0b906614ef11613bab20cab2f92cd98a418ad2490ec35,MATCH,SKIP,CONFLICTING
CEEC_mp333.mp3-003,CONSISTENT,.mp3,ENV,CONSISTENT | UI=idlist(PRESENT_EXISTS)->mp333.mp3 | EXEC=idlist(PRESENT_EXISTS)->mp333.mp3 | fields: idlist=PRESENT_EXISTS env=PRESENT_EMPTY | outlier: env | grup: UI=EXEC=idlist (field UI juga yang dieksekusi) -> consistent/idlist,PRESENT_EXISTS,ABSENT,PRESENT_EMPTY,ABSENT,NO_TRACKER,CONFLICTING,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\mp333.mp3,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\mp333.mp3,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\mp333.mp3,TRUE,00e52482d2ca6de9f2c1a26d9990a3284ce96a670f00caab6a1622138397ea95,MATCH,SKIP,CONFLICTING
CEEC_vbsv2.vbs-016,CONSISTENT,.vbs,ENV,CONSISTENT | UI=idlist(PRESENT_EXISTS)->vbsv2.vbs | EXEC=idlist(PRESENT_EXISTS)->vbsv2.vbs | fields: idlist=PRESENT_EXISTS env=PRESENT_EMPTY | outlier: env | grup: UI=EXEC=idlist (field UI juga yang dieksekusi) -> consistent/idlist,PRESENT_EXISTS,ABSENT,PRESENT_EMPTY,ABSENT,NO_TRACKER,CONFLICTING,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv2.vbs,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv2.vbs,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv2.vbs,TRUE,e2ce327d3d53df962cf0747fc2c86f67dccc118074c1a9f71f539e4d1f03ab51,MATCH,SKIP,CONFLICTING
CEEC_mp415.mp4-003,CONSISTENT,.mp4,ENV,CONSISTENT | UI=idlist(PRESENT_EXISTS)->mp415.mp4 | EXEC=idlist(PRESENT_EXISTS)->mp415.mp4 | fields: idlist=PRESENT_EXISTS env=PRESENT_EMPTY | outlier: env | grup: UI=EXEC=idlist (field UI juga yang dieksekusi) -> consistent/idlist,PRESENT_EXISTS,ABSENT,PRESENT_EMPTY,ABSENT,NO_TRACKER,CONFLICTING,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\mp415.mp4,LinkTargetIDList,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\mp415.mp4,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\mp415.mp4,TRUE,e5ed203ceef1a5a6079201b57c39ef796cea9c9f7f13aca0758d82f53f664ab3,MATCH,SKIP,CONFLICTING
UUUU-042,UNKNOWN,,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=tidak ditemukan(-)->- | fields: env=PRESENT_EMPTY | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,ABSENT,PRESENT_EMPTY,ABSENT,NO_TRACKER,,LinkTargetIDList,,tidak ditemukan,,NO_TRACKER,,FALSE,3c164af6fea9ff45a13576ed91644426fcecc352054478de8913efcf81c1ece0,SKIP,SKIP,UNKNOWN
UUUU-043,UNKNOWN,,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=tidak ditemukan(-)->- | fields: env=PRESENT_EMPTY | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,ABSENT,PRESENT_EMPTY,ABSENT,NO_TRACKER,,LinkTargetIDList,,tidak ditemukan,,NO_TRACKER,,FALSE,294e85a2cc7a79454fb2cb3a0949a86471c8c23bdbd555ddfd09484952df42d0,SKIP,SKIP,UNKNOWN
UUUU-044,UNKNOWN,,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=tidak ditemukan(-)->- | fields: env=PRESENT_EMPTY | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,ABSENT,PRESENT_EMPTY,ABSENT,NO_TRACKER,,LinkTargetIDList,,tidak ditemukan,,NO_TRACKER,,FALSE,b7076adb1a0533dbd6b6779f170fa76748e55e3c2b16f25700fda4e061cf105e,SKIP,SKIP,UNKNOWN
UUUU-045,UNKNOWN,,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=tidak ditemukan(-)->- | fields: env=PRESENT_EMPTY | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,ABSENT,PRESENT_EMPTY,ABSENT,NO_TRACKER,,LinkTargetIDList,,tidak ditemukan,,NO_TRACKER,,FALSE,3ef4f3d5d534ee012d65be756fca8e52bc5287d23c8fa0ab0c44fe7a4382371e,SKIP,SKIP,UNKNOWN
UUUU-046,UNKNOWN,,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=tidak ditemukan(-)->- | fields: env=PRESENT_EMPTY | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,ABSENT,PRESENT_EMPTY,ABSENT,NO_TRACKER,,LinkTargetIDList,,tidak ditemukan,,NO_TRACKER,,FALSE,30b70a3a5413aa50bbcc4d64a32b99a77cb53f128146ba5fa589d2878b07e9e8,SKIP,SKIP,UNKNOWN
UUUU-047,UNKNOWN,,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=tidak ditemukan(-)->- | fields: env=PRESENT_EMPTY | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,ABSENT,PRESENT_EMPTY,ABSENT,NO_TRACKER,,LinkTargetIDList,,tidak ditemukan,,NO_TRACKER,,FALSE,9fb21d5449689e89410d549ecd00f6fda15fdc94ead4acd1c9f590d1f860340c,SKIP,SKIP,UNKNOWN
UUUU-048,UNKNOWN,,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=tidak ditemukan(-)->- | fields: env=PRESENT_EMPTY | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,ABSENT,PRESENT_EMPTY,ABSENT,NO_TRACKER,,LinkTargetIDList,,tidak ditemukan,,NO_TRACKER,,FALSE,c186d47a5ea721948b3e14b2d1989c967655820771bab11e65aedb7b3e911976,SKIP,SKIP,UNKNOWN
UUUU-049,UNKNOWN,,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=tidak ditemukan(-)->- | fields: env=PRESENT_EMPTY | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,ABSENT,PRESENT_EMPTY,ABSENT,NO_TRACKER,,LinkTargetIDList,,tidak ditemukan,,NO_TRACKER,,FALSE,42f5369b47be1f2e2eac844e5e23b33ed13281f9985b83f15958ba84c89c6e23,SKIP,SKIP,UNKNOWN
UUUU-050,UNKNOWN,,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=tidak ditemukan(-)->- | fields: env=PRESENT_EMPTY | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,ABSENT,PRESENT_EMPTY,ABSENT,NO_TRACKER,,LinkTargetIDList,,tidak ditemukan,,NO_TRACKER,,FALSE,f55f0b016fa0a2efaf9dff194a47cce928e28c64469a428d2ba511c7e6896fc5,SKIP,SKIP,UNKNOWN
UUUU-051,UNKNOWN,,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=tidak ditemukan(-)->- | fields: env=PRESENT_EMPTY | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,ABSENT,PRESENT_EMPTY,ABSENT,NO_TRACKER,,LinkTargetIDList,,tidak ditemukan,,NO_TRACKER,,FALSE,2c6d244da80b28527ae1c4081e6b9d2a277865992c2034b91cad32687a6b8752,SKIP,SKIP,UNKNOWN
UUUU-052,UNKNOWN,,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=tidak ditemukan(-)->- | fields: env=PRESENT_EMPTY | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,ABSENT,PRESENT_EMPTY,ABSENT,NO_TRACKER,,LinkTargetIDList,,tidak ditemukan,,NO_TRACKER,,FALSE,4316a3dc4767820a32608606b44f7d08a901e09b6f0b82729df4fab8009db82f,SKIP,SKIP,UNKNOWN
UUUU-053,UNKNOWN,,BASELINE,UNKNOWN | UI=idlist(ABSENT)->- | EXEC=tidak ditemukan(-)->- | fields: env=PRESENT_EMPTY | outlier: - | grup: UI tak tentu (tanpa IDList/ENV ter-resolve) -> unknown,ABSENT,ABSENT,PRESENT_EMPTY,ABSENT,NO_TRACKER,,LinkTargetIDList,,tidak ditemukan,,NO_TRACKER,,FALSE,9c55d6643aa5e3576e82a870f8b03a404a0a79b7742307714261f08fb9b3894c,SKIP,SKIP,UNKNOWN
CEEC_cmdc.cmd-017,CONSISTENT,.cmd,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->cmdc.cmd | EXEC=env(PRESENT_NORMAL_EXISTS)->cmdc.cmd | fields: env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,ABSENT,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc.cmd,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc.cmd,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc.cmd,TRUE,a4fea292681c909af18897fb631dc8d1e0dd698802779869c6d2191037e27758,SKIP,SKIP,CONSISTENT
CEEC_png22.png-003,CONSISTENT,.png,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->png22.png | EXEC=env(PRESENT_NORMAL_EXISTS)->png22.png | fields: env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,ABSENT,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\png22.png,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\png22.png,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\png22.png,TRUE,7b2b0aaf1e4a20444b23d2c218e8b5b9eeabdf870f268dfe2210ca222cf04d80,SKIP,SKIP,CONSISTENT
CEEC_cmdc2.cmd-017,CONSISTENT,.cmd,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->cmdc2.cmd | EXEC=env(PRESENT_NORMAL_EXISTS)->cmdc2.cmd | fields: env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,ABSENT,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc2.cmd,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc2.cmd,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\cmdc2.cmd,TRUE,0553a8275df9278681873f237e23306950b0f88b86aa6e9d61e4821c9767caed,SKIP,SKIP,CONSISTENT
CEEC_png32.png-003,CONSISTENT,.png,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->png32.png | EXEC=env(PRESENT_NORMAL_EXISTS)->png32.png | fields: env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,ABSENT,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\png32.png,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\png32.png,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\png32.png,TRUE,cf9c0b8695ee2427f2257741b591766423fcbb2b09669a909e0fe1dc789457d1,SKIP,SKIP,CONSISTENT
CEEC_exee.exe-017,CONSISTENT,.exe,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->exee.exe | EXEC=env(PRESENT_NORMAL_EXISTS)->exee.exe | fields: env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,ABSENT,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee.exe,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee.exe,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee.exe,TRUE,bd9f172aa73aaed014537f0bf81150b66982eca4588530160aed6c5b7dd93566,SKIP,SKIP,CONSISTENT
CEEC_pptx18.pptx-003,CONSISTENT,.pptx,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->pptx18.pptx | EXEC=env(PRESENT_NORMAL_EXISTS)->pptx18.pptx | fields: env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,ABSENT,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pptx18.pptx,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pptx18.pptx,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pptx18.pptx,TRUE,003ac12146df6d1a5e8a314cc91ea541c95a9a616403f19db24d14d98be8d6fb,SKIP,SKIP,CONSISTENT
CEEC_exee2.exe-017,CONSISTENT,.exe,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->exee2.exe | EXEC=env(PRESENT_NORMAL_EXISTS)->exee2.exe | fields: env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,ABSENT,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee2.exe,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee2.exe,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\exee2.exe,TRUE,5d78f007229b5a4cdcaf12c34d29873101a2e58ee3d7fc90ea82331412eb8b46,SKIP,SKIP,CONSISTENT
CEEC_pptx28.pptx-003,CONSISTENT,.pptx,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->pptx28.pptx | EXEC=env(PRESENT_NORMAL_EXISTS)->pptx28.pptx | fields: env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,ABSENT,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pptx28.pptx,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pptx28.pptx,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pptx28.pptx,TRUE,a81b2038638de174f20b5a029d9fd68798a2e035e3afeec56f396b21fef2a34d,SKIP,SKIP,CONSISTENT
CEEC_vbsv.vbs-017,CONSISTENT,.vbs,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->vbsv.vbs | EXEC=env(PRESENT_NORMAL_EXISTS)->vbsv.vbs | fields: env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,ABSENT,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv.vbs,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv.vbs,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\vbsv.vbs,TRUE,0a5127cfdd1e5b35e16e3eb247fcef95af6d7938a775a68fbc1f8a5df4e87f30,SKIP,SKIP,CONSISTENT
CEEC_pptx38.pptx-003,CONSISTENT,.pptx,BASELINE,CONSISTENT | UI=env(PRESENT_NORMAL_EXISTS)->pptx38.pptx | EXEC=env(PRESENT_NORMAL_EXISTS)->pptx38.pptx | fields: env=PRESENT_NORMAL_EXISTS | outlier: - | grup: UI=EXEC=env (field UI juga yang dieksekusi) -> consistent/env,ABSENT,ABSENT,PRESENT_NORMAL_EXISTS,ABSENT,NO_TRACKER,CONSISTENT,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pptx38.pptx,EnvironmentVariableDataBlock,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pptx38.pptx,NO_TRACKER,D:\TEL\ta\ta 3\dataset\sistemclear copy\dataset_sample\dataset_v2\target\pptx38.pptx,TRUE,ae748c0b2d32fe006829a96a0560570197b5f94c0bce73f6ec598ccad7b055d3,SKIP,SKIP,CONSISTENT
